,Artist,Position,Streams,Track Name,Week,album,artist_top_genre,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
6578,Bryson Tiller,179,15336,Exchange,2020-10-09--2020-10-16,T R A P S O U L,hip hop,2015-10-02,194613,78,0.525,0.107,0.433,0.0,0.135,-10.598,0.185,160.108,4
6579,Panic! At The Disco,180,15305,High Hopes,2020-10-09--2020-10-16,Pray for the Wicked,pop,2018-06-22,190946,83,0.579,0.193,0.904,0.0,0.064,-2.729,0.0618,82.014,4
6580,Nasty C,181,15125,Bookoo Bucks,2020-10-09--2020-10-16,Zulu Man With Some Power,hip hop,2020-08-28,234540,54,0.884,0.0113,0.5,0.0,0.101,-5.893,0.166,121.004,4
6581,Bryson Tiller,182,15102,Don't,2020-10-09--2020-10-16,T R A P S O U L,hip hop,2015-10-02,198293,79,0.765,0.223,0.35600000000000004,0.0,0.0963,-5.556,0.195,96.991,4
6582,De Mthuda,183,15070,Ebumnandini,2020-10-09--2020-10-16,Ebumnandini,house,2020-03-21,369377,43,0.847,0.002,0.5589999999999999,0.653,0.0351,-8.802,0.0529,115.007,4
6583,Internet Money,184,15016,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],2020-10-09--2020-10-16,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],rap,2020-09-30,181495,79,0.8320000000000001,0.168,0.5489999999999999,0.0,0.11,-8.259,0.0602,140.045,4
6584,Summer Walker,185,14993,Girls Need Love (with Drake) - Remix,2020-10-09--2020-10-16,Last Day Of Summer,pop,2018-10-19,222374,78,0.6559999999999999,0.443,0.4320000000000001,0.0,0.132,-9.481,0.217,97.022,4
6585,The Chainsmokers,186,14990,Takeaway,2020-10-09--2020-10-16,World War Joy,dance,2019-12-06,209880,80,0.528,0.126,0.511,0.0,0.101,-8.144,0.0324,100.1,4
6586,Jack Harlow,187,14988,WHATS POPPIN,2020-10-09--2020-10-16,Sweet Action,hip hop,2020-03-13,139741,85,0.923,0.017,0.604,0.0,0.272,-6.671,0.245,145.062,4
6587,Mthunzi,188,14981,Ngibambe La,2020-10-09--2020-10-16,Selimathunzi,house,2020-01-24,230893,44,0.723,0.3,0.575,0.000367,0.06,-9.654,0.0732,92.022,4
6588,Sam Smith,189,14935,How Do You Sleep?,2020-10-09--2020-10-16,How Do You Sleep?,pop,2019-07-19,202204,83,0.477,0.153,0.682,0.0,0.0763,-4.931,0.0925,110.567,5
6589,Curtis Waters,190,14914,Stunnin' (feat. Harm Franklin),2020-10-09--2020-10-16,Pity Party,Missing,2020-10-09,144000,73,0.885,0.33,0.685,0.0,0.14800000000000002,-6.4289999999999985,0.0627,99.954,4
6590,Machine Gun Kelly,191,14903,forget me too (feat. Halsey),2020-10-09--2020-10-16,Tickets To My Downfall,hip hop,2020-09-25,171620,82,0.654,0.000417,0.875,0.0086,0.194,-4.845,0.0744,99.975,4
6591,Khalid,192,14895,Better,2020-10-09--2020-10-16,Suncity,r&b,2018-10-18,229320,77,0.596,0.0765,0.552,0.334,0.104,-10.278,0.097,97.949,4
6592,Billie Eilish,193,14840,when the party's over,2020-10-09--2020-10-16,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",pop,2019-03-29,196077,85,0.3670000000000001,0.978,0.111,3.97e-05,0.0897,-14.084,0.0972,82.64200000000002,4
6593,Ricus Nel,194,14738,Boerepompie (feat. Snotkop),2020-10-09--2020-10-16,Pure Plaas,afrikaans,2019-07-12,222720,42,0.741,0.106,0.8690000000000001,0.0,0.0915,-5.569,0.275,97.03,4
6594,Jonas Brothers,195,14699,Sucker,2020-10-09--2020-10-16,Happiness Begins,house,2019-06-07,181026,83,0.8420000000000001,0.0427,0.7340000000000001,0.0,0.106,-5.065,0.0588,137.958,4
6595,J. Cole,196,14687,No Role Modelz,2020-10-09--2020-10-16,2014 Forest Hills Drive,hip hop,2014-12-09,292986,83,0.6920000000000001,0.301,0.521,0.0,0.0565,-8.465,0.33,100.45,4
6596,BLACKPINK,197,14675,Bet You Wanna (feat. Cardi B),2020-10-09--2020-10-16,THE ALBUM,pop,2020-10-02,159173,84,0.665,0.00386,0.674,0.0,0.0734,-5.188,0.161,111.516,4
6597,Selena Gomez,198,14652,Lose You To Love Me,2020-10-09--2020-10-16,Rare,dance,2020-01-10,206458,84,0.488,0.556,0.343,0.0,0.21,-8.985,0.0436,102.819,4
6598,Internet Money,199,14622,Blastoff (feat. Juice Wrld & Trippie Redd),2020-10-09--2020-10-16,B4 The Storm,rap,2020-08-28,174729,70,0.7609999999999999,0.114,0.517,0.0,0.157,-6.916,0.0927,147.912,4
6599,Marshmello,200,14619,Silence,2020-10-09--2020-10-16,Silence,brostep,2017-08-11,180822,82,0.52,0.256,0.7609999999999999,4.96e-06,0.17,-3.093,0.0853,141.971,4
6600,Roddy Ricch,1,89389,The Box,2020-02-28--2020-03-06,Please Excuse Me For Being Antisocial,rap,2019-12-06,196652,89,0.8959999999999999,0.104,0.586,0.0,0.79,-6.687,0.0559,116.971,4
6601,Tones And I,2,73425,Dance Monkey,2020-02-28--2020-03-06,Dance Monkey,pop,2019-05-10,209754,70,0.825,0.688,0.593,0.000161,0.17,-6.401,0.0988,98.078,4
6602,The Weeknd,3,72325,Blinding Lights,2020-02-28--2020-03-06,Blinding Lights,r&b,2019-11-29,201573,34,0.513,0.00147,0.7959999999999999,0.000209,0.0938,-4.075,0.0629,171.017,4
6603,Kabza De Small,4,66760,eMcimbini - Live,2020-02-28--2020-03-06,Scorpion Kings Live,house,2020-02-03,407787,49,0.8440000000000001,0.00646,0.564,0.163,0.0231,-10.817,0.0855,112.996,4
6604,Future,5,64092,Life Is Good (feat. Drake),2020-02-28--2020-03-06,Life Is Good (feat. Drake),hip hop,2020-01-10,237735,85,0.6759999999999999,0.0706,0.609,0.0,0.152,-5.831,0.481,142.037,4
6605,Justin Bieber,6,63426,Intentions (feat. Quavo),2020-02-28--2020-03-06,Changes,pop,2020-02-14,212866,83,0.8059999999999999,0.3,0.546,0.0,0.102,-6.6370000000000005,0.0575,147.986,4
6606,Dua Lipa,7,59940,Don't Start Now,2020-02-28--2020-03-06,Don't Start Now,dance,2019-10-31,183290,86,0.794,0.0125,0.7929999999999999,0.0,0.0952,-4.521,0.0842,123.941,4
6607,Post Malone,8,53950,Circles,2020-02-28--2020-03-06,Hollywood's Bleeding,rap,2019-09-06,215280,89,0.695,0.192,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
6608,Billie Eilish,9,50816,everything i wanted,2020-02-28--2020-03-06,everything i wanted,pop,2019-11-13,245425,87,0.7040000000000001,0.902,0.225,0.657,0.106,-14.454,0.0994,120.006,4
6609,Trevor Daniel,10,49608,Falling,2020-02-28--2020-03-06,Falling,r&b,2018-10-05,159381,86,0.785,0.123,0.431,0.0,0.0887,-8.756,0.0364,127.085,4
6610,Eminem,11,47178,Godzilla (feat. Juice WRLD),2020-02-28--2020-03-06,Music To Be Murdered By,hip hop,2020-01-17,210800,85,0.8079999999999999,0.145,0.745,0.0,0.292,-5.26,0.342,165.995,4
6611,Maroon 5,12,45422,Memories,2020-02-28--2020-03-06,Memories,pop,2019-09-20,189486,89,0.764,0.8370000000000001,0.32,0.0,0.0822,-7.209,0.0546,91.019,4
6612,Arizona Zervas,13,43180,ROXANNE,2020-02-28--2020-03-06,ROXANNE,rap,2019-10-10,163636,87,0.621,0.0522,0.601,0.0,0.46,-5.6160000000000005,0.14800000000000002,116.735,5
6613,Elaine,14,42880,You're the One,2020-02-28--2020-03-06,Elements,r&b,2019-09-29,200347,32,0.743,0.6509999999999999,0.39,0.0,0.109,-11.299,0.0544,114.914,4
6614,Justin Bieber,15,42878,Yummy,2020-02-28--2020-03-06,Changes,pop,2020-02-14,208520,76,0.6759999999999999,0.345,0.506,0.0,0.118,-6.652,0.0958,145.842,4
6615,Lewis Capaldi,16,42843,Someone You Loved,2020-02-28--2020-03-06,Divinely Uninspired To A Hellish Extent,pop,2019-05-17,182160,90,0.501,0.7509999999999999,0.405,0.0,0.105,-5.6789999999999985,0.0319,109.891,4
6616,Doja Cat,17,41374,Say So,2020-02-28--2020-03-06,Hot Pink,indie,2019-11-07,237893,86,0.787,0.256,0.6729999999999999,3.57e-06,0.0904,-4.577,0.158,110.962,4
6617,Ed Sheeran,18,40233,Beautiful People (feat. Khalid),2020-02-28--2020-03-06,No.6 Collaborations Project,pop,2019-07-12,197866,77,0.64,0.124,0.647,0.0,0.0801,-8.113999999999999,0.18600000000000005,92.979,4
6618,Billie Eilish,19,38959,No Time To Die,2020-02-28--2020-03-06,No Time To Die,pop,2020-02-13,242265,81,0.38,0.917,0.219,0.0104,0.0827,-13.273,0.0358,73.53699999999998,4
6619,Ed Sheeran,20,38919,I Don't Care (with Justin Bieber),2020-02-28--2020-03-06,No.6 Collaborations Project,pop,2019-07-12,219946,79,0.7979999999999999,0.0902,0.6759999999999999,0.0,0.0894,-5.041,0.0442,101.956,4
6620,SAINt JHN,21,38842,Roses - Imanbek Remix,2020-02-28--2020-03-06,Roses (Imanbek Remix),rap,2019-10-09,176840,91,0.77,0.0167,0.7240000000000001,0.0107,0.353,-5.484,0.0495,121.975,4
6621,Sha Sha,22,37005,Tender Love (feat. DJ Maphorisa & Kabza De Small),2020-02-28--2020-03-06,Tender Love (feat. DJ Maphorisa & Kabza De Small),house,2019-10-25,444474,48,0.845,0.00591,0.394,0.312,0.054000000000000006,-14.365,0.055,113.015,4
6622,Lady Gaga,23,36589,Stupid Love,2020-02-28--2020-03-06,Stupid Love,dance,2020-02-28,193530,44,0.6759999999999999,0.00146,0.815,0.00041,0.275,-4.294,0.0625,117.973,4
6623,Kabza De Small,24,36465,Lorch,2020-02-28--2020-03-06,The Return Of The Scorpion Kings,house,2019-11-29,374961,41,0.913,0.17,0.6809999999999999,2.12e-05,0.0677,-9.914,0.0619,112.994,4
6624,MEDUZA,25,35552,Lose Control,2020-02-28--2020-03-06,Lose Control,edm,2019-10-11,168387,85,0.598,0.129,0.526,0.0,0.14,-8.658999999999999,0.0415,123.935,4
6625,Roddy Ricch,26,34964,High Fashion (feat. Mustard),2020-02-28--2020-03-06,Please Excuse Me For Being Antisocial,rap,2019-12-06,220486,82,0.831,0.269,0.499,0.0,0.3,-8.442,0.114,97.956,4
6626,The Weeknd,27,34868,After Hours,2020-02-28--2020-03-06,After Hours,r&b,2020-02-19,361946,21,0.6629999999999999,0.0938,0.5670000000000001,0.00978,0.124,-5.941,0.0309,108.959,4
6627,Surfaces,28,34092,Sunday Best,2020-02-28--2020-03-06,Where the Light Is,bedroom soul,2019-01-06,158571,86,0.878,0.183,0.525,0.0,0.0714,-6.832000000000002,0.0578,112.022,4
6628,benny blanco,29,33377,Eastside (with Halsey & Khalid),2020-02-28--2020-03-06,FRIENDS KEEP SECRETS,pop,2018-12-07,170769,74,0.632,0.5489999999999999,0.6859999999999999,0.0,0.2,-7.665,0.243,89.949,4
6629,Lewis Capaldi,30,33157,Before You Go,2020-02-28--2020-03-06,Divinely Uninspired To A Hellish Extent (Extended Edition),pop,2019-11-22,215106,86,0.459,0.604,0.575,0.0,0.0885,-4.8580000000000005,0.0573,111.881,4
6630,Harry Styles,31,32678,Adore You,2020-02-28--2020-03-06,Fine Line,pop,2019-12-13,207133,87,0.6759999999999999,0.0237,0.7709999999999999,7.000000000000002e-06,0.102,-3.675,0.0483,99.048,4
6631,Justin Bieber,32,32481,Forever (feat. Post Malone & Clever),2020-02-28--2020-03-06,Changes,pop,2020-02-14,219933,75,0.825,0.5379999999999999,0.483,1.4800000000000002e-05,0.204,-5.746,0.08,139.98,4
6632,Shawn Mendes,33,31883,Señorita,2020-02-28--2020-03-06,Shawn Mendes (Deluxe),pop,2019-06-19,190799,82,0.759,0.0392,0.5479999999999999,0.0,0.0828,-6.049,0.029,116.967,4
6633,Camila Cabello,34,31850,My Oh My (feat. DaBaby),2020-02-28--2020-03-06,Romance,dance,2019-12-06,170746,81,0.7240000000000001,0.018000000000000002,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,4
6634,Jonas Brothers,35,31621,What A Man Gotta Do,2020-02-28--2020-03-06,What A Man Gotta Do,house,2020-01-17,180644,82,0.852,0.00839,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,4
6635,Selena Gomez,36,30767,Lose You To Love Me,2020-02-28--2020-03-06,Rare,dance,2020-01-10,206458,84,0.488,0.556,0.343,0.0,0.21,-8.985,0.0436,102.819,4
6636,Lil Mosey,37,30456,Blueberry Faygo,2020-02-28--2020-03-06,Certified Hitmaker,rap,2020-02-06,162546,85,0.774,0.207,0.5539999999999999,0.0,0.132,-7.909,0.0383,99.034,4
6637,Halsey,38,30318,You should be sad,2020-02-28--2020-03-06,Manic,dance,2020-01-17,205473,81,0.591,0.14300000000000002,0.585,0.0,0.109,-6.35,0.0277,110.94,4
6638,Sam Smith,39,29822,To Die For,2020-02-28--2020-03-06,To Die For,pop,2020-02-14,193795,78,0.483,0.8320000000000001,0.361,4.66e-06,0.098,-7.8889999999999985,0.0738,171.649,4
6639,Kabza De Small,40,28739,Sandton,2020-02-28--2020-03-06,The Return Of The Scorpion Kings,house,2019-11-29,412057,41,0.8809999999999999,0.151,0.634,3.38e-06,0.0992,-11.71,0.147,113.0,4
6640,Billie Eilish,41,28672,bad guy,2020-02-28--2020-03-06,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",pop,2019-03-29,194087,88,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4
6641,Khalid,42,28582,Know Your Worth,2020-02-28--2020-03-06,Know Your Worth,r&b,2020-02-04,181436,82,0.79,0.145,0.6940000000000001,0.00252,0.281,-7.726,0.0708,103.007,4
6642,Kabza De Small,43,28110,Phoyisa - Live,2020-02-28--2020-03-06,Scorpion Kings Live,house,2020-02-03,356414,25,0.8390000000000001,0.318,0.6609999999999999,0.0131,0.13699999999999998,-11.583,0.0756,114.005,4
6643,Tones And I,44,27931,Never Seen the Rain,2020-02-28--2020-03-06,Never Seen the Rain,pop,2019-07-15,200755,66,0.485,0.44,0.461,0.0,0.232,-5.646,0.0444,87.009,4
6644,Regard,45,27736,Ride It,2020-02-28--2020-03-06,Ride It,edm,2019-07-26,157605,87,0.88,0.177,0.7509999999999999,6.43e-05,0.106,-4.258,0.0874,117.948,4
6645,Powfu,46,27452,death bed (coffee for your head),2020-02-28--2020-03-06,death bed (coffee for your head),rap,2020-02-08,173333,91,0.726,0.731,0.431,0.0,0.696,-8.765,0.135,144.026,4
6646,Elaine,47,26919,Risky,2020-02-28--2020-03-06,Elements,r&b,2019-09-29,182857,26,0.758,0.52,0.373,7.28e-06,0.122,-9.754,0.0492,105.022,4
6647,Mustard,48,25992,Ballin' (with Roddy Ricch),2020-02-28--2020-03-06,Perfect Ten,rap,2019-06-28,180434,84,0.809,0.392,0.545,0.0,0.151,-6.678,0.0735,97.008,4
6648,Post Malone,49,25312,Sunflower - Spider-Man: Into the Spider-Verse,2020-02-28--2020-03-06,Hollywood's Bleeding,rap,2019-09-06,157560,82,0.755,0.5329999999999999,0.522,0.0,0.0685,-4.368,0.0575,89.96,4
6649,Mfr Souls,50,24996,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)",2020-02-28--2020-03-06,The Beginning,house,2019-11-08,353206,39,0.8170000000000001,0.046,0.677,0.00361,0.0615,-8.482000000000001,0.0477,114.994,4
6650,The Chainsmokers,51,23857,Call You Mine,2020-02-28--2020-03-06,World War Joy,dance,2019-12-06,217640,82,0.585,0.204,0.696,0.0,0.344,-5.6,0.0307,104.01,4
6651,Jack Harlow,52,22863,WHATS POPPIN,2020-02-28--2020-03-06,WHATS POPPIN,hip hop,2020-01-21,139741,18,0.923,0.017,0.604,0.0,0.272,-6.671,0.245,145.062,4
6652,Kabza De Small,53,22749,Nana Thula,2020-02-28--2020-03-06,Piano Hub,house,2019-10-01,439017,40,0.767,0.00164,0.517,0.299,0.042,-13.816,0.0517,113.997,4
6653,The Chainsmokers,54,22639,Takeaway,2020-02-28--2020-03-06,World War Joy,dance,2019-12-06,209880,80,0.528,0.126,0.511,0.0,0.101,-8.144,0.0324,100.1,4
6654,blackbear,55,22432,hot girl bummer,2020-02-28--2020-03-06,hot girl bummer,pop,2019-08-23,185093,65,0.778,0.128,0.5589999999999999,0.0,0.399,-7.109,0.0776,129.989,1
6655,Harry Styles,56,22119,Watermelon Sugar,2020-02-28--2020-03-06,Fine Line,pop,2019-12-13,174000,95,0.5479999999999999,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4
6656,Kygo,57,21917,Higher Love,2020-02-28--2020-03-06,Higher Love,edm,2019-06-28,228267,83,0.693,0.0154,0.6779999999999999,6.05e-06,0.101,-7.159,0.0324,103.952,4
6657,Selena Gomez,58,21862,Feel Me,2020-02-28--2020-03-06,Rare (Bonus Track Version),dance,2020-01-10,226002,5,0.71,0.44,0.8079999999999999,0.000773,0.0734,-6.7029999999999985,0.0433,99.989,4
6658,Ali Gatie,59,21427,What If I Told You That I Love You,2020-02-28--2020-03-06,What If I Told You That I Love You,hip hop,2020-01-24,193667,76,0.605,0.63,0.365,6.83e-06,0.0554,-11.144,0.111,84.62799999999999,4
6659,Sam Smith,60,21205,Dancing With A Stranger (with Normani),2020-02-28--2020-03-06,Dancing With A Stranger (with Normani),pop,2019-01-11,171029,84,0.741,0.45,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
6660,Dan + Shay,61,21196,"10,000 Hours (with Justin Bieber)",2020-02-28--2020-03-06,"10,000 Hours (with Justin Bieber)",country,2019-10-04,167693,85,0.654,0.153,0.63,0.0,0.111,-4.644,0.0259,89.991,4
6661,Selena Gomez,62,21164,Rare,2020-02-28--2020-03-06,Rare,dance,2020-01-10,220589,75,0.838,0.208,0.545,8.01e-05,0.103,-6.712999999999999,0.0706,114.998,4
6662,Dua Lipa,63,21154,Physical,2020-02-28--2020-03-06,Physical,dance,2020-01-30,193829,76,0.647,0.0137,0.8440000000000001,0.0006580000000000001,0.102,-3.756,0.0457,146.96200000000005,4
6663,DaBaby,64,21043,BOP,2020-02-28--2020-03-06,KIRK,hip hop,2019-09-27,159714,83,0.769,0.189,0.787,0.0,0.129,-3.909,0.3670000000000001,126.77,4
6664,Sam Smith,65,20984,How Do You Sleep?,2020-02-28--2020-03-06,How Do You Sleep?,pop,2019-07-19,202204,83,0.477,0.153,0.682,0.0,0.0763,-4.931,0.0925,110.567,5
6665,Katy Perry,66,20932,Never Really Over,2020-02-28--2020-03-06,Never Really Over,dance,2019-05-31,223523,79,0.77,0.194,0.882,0.0,0.316,-4.792,0.0602,99.991,4
6666,Marshmello,67,20817,Happier,2020-02-28--2020-03-06,Happier,brostep,2018-08-17,214289,85,0.687,0.191,0.792,0.0,0.16699999999999998,-2.749,0.0452,100.015,4
6667,Travis Scott,68,20663,HIGHEST IN THE ROOM,2020-02-28--2020-03-06,HIGHEST IN THE ROOM,rap,2019-10-04,175720,88,0.598,0.0546,0.4270000000000001,5.83e-06,0.21,-8.764,0.0317,76.469,4
6668,Taylor Swift,69,20575,You Need To Calm Down,2020-02-28--2020-03-06,Lover,dance,2019-08-23,171360,81,0.7709999999999999,0.00929,0.6709999999999999,0.0,0.0637,-5.617000000000001,0.0553,85.02600000000002,4
6669,Chris Brown,70,20521,No Guidance (feat. Drake),2020-02-28--2020-03-06,Indigo,dance,2019-06-28,260640,84,0.698,0.123,0.454,0.0,0.155,-6.756,0.151,92.932,4
6670,SHAED,71,20388,Trampoline (with ZAYN),2020-02-28--2020-03-06,Melt (Deluxe),pop,2019-12-27,184280,67,0.619,0.56,0.459,0.0,0.13699999999999998,-5.782,0.0334,126.803,4
6671,Lady Gaga,72,20366,Shallow,2020-02-28--2020-03-06,A Star Is Born Soundtrack,dance,2018-10-05,215733,85,0.5720000000000001,0.371,0.385,0.0,0.231,-6.362,0.0308,95.799,4
6672,Billie Eilish,73,20237,lovely (with Khalid),2020-02-28--2020-03-06,lovely (with Khalid),pop,2018-04-19,200185,88,0.35100000000000003,0.934,0.29600000000000004,0.0,0.095,-10.109,0.0333,115.284,4
6673,Lil Baby,74,20161,Woah,2020-02-28--2020-03-06,My Turn,hip hop,2020-02-28,183011,70,0.883,0.0177,0.599,0.0,0.179,-5.551,0.248,142.976,4
6674,OneRepublic,75,19977,Rescue Me,2020-02-28--2020-03-06,Rescue Me,dance,2019-05-17,158899,79,0.759,0.156,0.605,0.0,0.6940000000000001,-7.737,0.0433,121.049,4
6675,5 Seconds of Summer,76,19857,Youngblood,2020-02-28--2020-03-06,Youngblood (Deluxe),house,2018-06-15,203417,82,0.596,0.0169,0.8540000000000001,0.0,0.124,-5.114,0.463,120.274,4
6676,SZA,77,19689,The Other Side (from Trolls World Tour),2020-02-28--2020-03-06,The Other Side (from Trolls World Tour),pop,2020-02-26,188186,73,0.76,0.00277,0.607,0.0,0.132,-6.274,0.0964,105.979,4
6677,Billie Eilish,78,19591,when the party's over,2020-02-28--2020-03-06,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",pop,2019-03-29,196077,85,0.3670000000000001,0.978,0.111,3.97e-05,0.0897,-14.084,0.0972,82.64200000000002,4
6678,Lauv,79,19348,I Like Me Better,2020-02-28--2020-03-06,I met you when I was 18. (the playlist),pop,2018-05-31,197436,84,0.752,0.535,0.505,2.55e-06,0.104,-7.621,0.253,91.97,4
6679,Samthing Soweto,80,19146,Akulaleki,2020-02-28--2020-03-06,Isphithiphithi,house,2019-09-20,381586,44,0.895,0.14300000000000002,0.674,0.0726,0.0578,-8.693999999999999,0.0882,116.013,4
6680,YNW Melly,81,19033,Suicidal,2020-02-28--2020-03-06,Melly vs. Melvin,rap,2019-11-22,222997,80,0.735,0.334,0.369,0.0,0.126,-9.682,0.0688,140.004,4
6681,Drake,82,18717,Money In The Grave (Drake ft. Rick Ross),2020-02-28--2020-03-06,The Best In The World Pack,hip hop,2019-06-15,205426,82,0.831,0.101,0.502,0.0,0.122,-4.045,0.046,100.541,4
6682,Ed Sheeran,83,18594,South of the Border (feat. Camila Cabello & Cardi B),2020-02-28--2020-03-06,No.6 Collaborations Project,pop,2019-07-12,204466,81,0.857,0.14800000000000002,0.621,0.0,0.0865,-6.376,0.0825,97.989,4
6683,Ashe,84,18586,Moral of the Story,2020-02-28--2020-03-06,Moral of the Story,pop,2019-02-14,201083,81,0.5720000000000001,0.5870000000000001,0.406,4.48e-06,0.102,-8.624,0.0427,119.812,4
6684,JP Saxe,85,18339,If the World Was Ending - feat. Julia Michaels,2020-02-28--2020-03-06,If the World Was Ending (feat. Julia Michaels),r&b,2019-10-17,208687,87,0.464,0.866,0.473,0.0,0.109,-10.086,0.129,75.801,4
6685,Jonas Brothers,86,18140,Sucker,2020-02-28--2020-03-06,Happiness Begins,house,2019-06-07,181026,83,0.8420000000000001,0.0427,0.7340000000000001,0.0,0.106,-5.065,0.0588,137.958,4
6686,Harry Styles,87,18110,Falling,2020-02-28--2020-03-06,Fine Line,pop,2019-12-13,240133,87,0.5670000000000001,0.8390000000000001,0.267,1.46e-06,0.08900000000000001,-6.502000000000002,0.0299,110.011,4
6687,Juice WRLD,88,17851,Lucid Dreams,2020-02-28--2020-03-06,Goodbye & Good Riddance,rap,2018-12-10,239835,88,0.511,0.349,0.5660000000000001,0.0,0.34,-7.23,0.2,83.90299999999998,4
6688,Don Toliver,89,17783,No Idea,2020-02-28--2020-03-06,No Idea,rap,2019-05-29,154424,16,0.6509999999999999,0.519,0.631,0.000579,0.165,-5.7170000000000005,0.0896,127.994,4
6689,Mas Music,90,17733,Mthande,2020-02-28--2020-03-06,Mambisa,house,2019-11-28,377935,40,0.8059999999999999,0.00177,0.757,0.153,0.0241,-10.503,0.0444,112.019,4
6690,24kGoldn,91,17671,CITY OF ANGELS,2020-02-28--2020-03-06,DROPPED OUTTA COLLEGE,rap,2019-11-22,112493,81,0.6859999999999999,0.042,0.541,0.0,0.0675,-4.993,0.0493,120.082,4
6691,Halsey,92,17573,Without Me,2020-02-28--2020-03-06,Manic,dance,2020-01-17,201660,76,0.752,0.297,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,4
6692,Post Malone,93,17275,Goodbyes (Feat. Young Thug),2020-02-28--2020-03-06,Goodbyes (Feat. Young Thug),rap,2019-07-05,174960,13,0.58,0.447,0.653,0.0,0.111,-3.818,0.0745,150.231,4
6693,Shawn Mendes,94,17249,If I Can't Have You,2020-02-28--2020-03-06,Shawn Mendes (Deluxe),pop,2019-06-19,191466,76,0.691,0.487,0.823,0.0,0.134,-4.197,0.0623,123.935,4
6694,Anne-Marie,95,17074,2002,2020-02-28--2020-03-06,Speak Your Mind (Deluxe),dance,2018-04-27,186986,82,0.6970000000000001,0.0372,0.6829999999999999,0.0,0.13699999999999998,-2.881,0.117,96.133,4
6695,Lil Uzi Vert,96,16888,That Way,2020-02-28--2020-03-06,That Way,rap,2020-03-01,212354,73,0.7190000000000001,0.0582,0.611,0.0,0.155,-5.01,0.0403,129.96200000000002,4
6696,Ava Max,97,16834,Sweet but Psycho,2020-02-28--2020-03-06,Sweet but Psycho,dance,2018-08-17,187436,74,0.7190000000000001,0.0691,0.7040000000000001,0.0,0.166,-4.724,0.0476,133.002,4
6697,Lil Nas X,98,16723,Old Town Road - Remix,2020-02-28--2020-03-06,7 EP,rap,2019-06-21,157066,83,0.878,0.0533,0.619,0.0,0.113,-5.56,0.102,136.041,4
6698,Lil Baby,99,16672,Heatin Up (feat. Gunna),2020-02-28--2020-03-06,My Turn,hip hop,2020-02-28,177314,72,0.7879999999999999,0.0611,0.436,0.0,0.0979,-9.435,0.364,129.847,4
6699,Sofi Tukker,100,16457,Purple Hat,2020-02-28--2020-03-06,Purple Hat,pop,2019-09-06,178369,21,0.777,0.331,0.7440000000000001,0.0073,0.08800000000000001,-7.42,0.204,94.019,4
6700,Kabza De Small,101,16306,Hello - Live,2020-02-28--2020-03-06,Scorpion Kings Live,house,2020-02-03,373805,43,0.8270000000000001,0.0139,0.526,0.28,0.0366,-13.486,0.0497,112.995,4
